File Name wav,label
wav_DAbEAAbABBDF284989111125.wav,"[387, 50, 330, 178, 387, 56, 330, 184, 387, 52, 330, 180, 387, 57, 330, 185, 387, 56, 330, 184, 387, 57, 330, 185, 387, 59, 330, 187, 387, 59, 330, 187, 387, 50, 330, 178, 387, 53, 330, 181]"
wav_CFEbBb05310.wav,"[387, 48, 341, 176, 387, 53, 341, 181, 387, 51, 341, 179, 387, 58, 341, 186]"
wav_C#AbEbEBAGAbC#B183411978111.wav,"[387, 49, 355, 177, 387, 56, 355, 184, 387, 51, 355, 179, 387, 52, 355, 180, 387, 59, 355, 187, 387, 57, 355, 185, 387, 55, 355, 183, 387, 56, 355, 184, 387, 49, 355, 177, 387, 59, 355, 187]"
wav_AAbG987.wav,"[387, 57, 355, 275, 185, 387, 56, 355, 275, 184, 387, 55, 355, 275, 183]"
wav_EbBEAAbABC#3114989111.wav,"[387, 51, 355, 275, 179, 387, 59, 355, 275, 187, 387, 52, 355, 275, 180, 387, 57, 355, 275, 185, 387, 56, 355, 275, 184, 387, 57, 355, 275, 185, 387, 59, 355, 275, 187, 387, 49, 355, 275, 177]"
wav_CEC#DBACDA0412119029.wav,"[387, 48, 355, 275, 176, 387, 52, 355, 275, 180, 387, 49, 355, 275, 177, 387, 50, 355, 275, 178, 387, 59, 355, 275, 187, 387, 57, 355, 275, 185, 387, 48, 355, 275, 176, 387, 50, 355, 275, 178, 387, 57, 355, 275, 185]"
wav_CBbGAbEDGC#FF#01078427156.wav,"[387, 48, 330, 176, 387, 58, 330, 186, 387, 55, 330, 183, 387, 56, 330, 184, 387, 52, 330, 180, 387, 50, 330, 178, 387, 55, 330, 183, 387, 49, 330, 177, 387, 53, 330, 181, 387, 54, 330, 182]"
wav_BbAECFBFCAbC#109405115081.wav,"[387, 58, 355, 186, 387, 57, 355, 185, 387, 52, 355, 180, 387, 48, 355, 176, 387, 53, 355, 181, 387, 59, 355, 187, 387, 53, 355, 181, 387, 48, 355, 176, 387, 56, 355, 184, 387, 49, 355, 177]"
wav_C#GC#FCAb171508.wav,"[387, 49, 355, 177, 387, 55, 355, 183, 387, 49, 355, 177, 387, 53, 355, 181, 387, 48, 355, 176, 387, 56, 355, 184]"
wav_AbDCAb8208.wav,"[387, 56, 355, 305, 184, 387, 50, 355, 305, 178, 387, 48, 355, 305, 176, 387, 56, 355, 305, 184]"
wav_EbFFBAE3551194.wav,"[387, 51, 341, 179, 387, 53, 341, 181, 387, 53, 341, 181, 387, 59, 341, 187, 387, 57, 341, 185, 387, 52, 341, 180]"
wav_GCFFBbAb7055108.wav,"[387, 55, 330, 183, 387, 48, 330, 176, 387, 53, 330, 181, 387, 53, 330, 181, 387, 58, 330, 186, 387, 56, 330, 184]"
wav_DF#EbCF#F#Bb26306610.wav,"[387, 50, 355, 275, 178, 387, 54, 355, 275, 182, 387, 51, 355, 275, 179, 387, 48, 355, 275, 176, 387, 54, 355, 275, 182, 387, 54, 355, 275, 182, 387, 58, 355, 275, 186]"
wav_AbC#BbBAC81101190.wav,"[387, 56, 330, 184, 387, 49, 330, 177, 387, 58, 330, 186, 387, 59, 330, 187, 387, 57, 330, 185, 387, 48, 330, 176]"
wav_AAbF#BAbC#9861181.wav,"[387, 57, 330, 185, 387, 56, 330, 184, 387, 54, 330, 182, 387, 59, 330, 187, 387, 56, 330, 184, 387, 49, 330, 177]"
wav_AbEbF#FEbCGCBB836530701111.wav,"[387, 56, 355, 184, 387, 51, 355, 179, 387, 54, 355, 182, 387, 53, 355, 181, 387, 51, 355, 179, 387, 48, 355, 176, 387, 55, 355, 183, 387, 48, 355, 176, 387, 59, 355, 187, 387, 59, 355, 187]"
wav_EEbBDAB43112911.wav,"[387, 52, 355, 305, 180, 387, 51, 355, 305, 179, 387, 59, 355, 305, 187, 387, 50, 355, 305, 178, 387, 57, 355, 305, 185, 387, 59, 355, 305, 187]"
wav_CEC#C#GB0411711.wav,"[387, 48, 330, 176, 387, 52, 330, 180, 387, 49, 330, 177, 387, 49, 330, 177, 387, 55, 330, 183, 387, 59, 330, 187]"
wav_FGFEbEbGA5753379.wav,"[387, 53, 355, 305, 181, 387, 55, 355, 305, 183, 387, 53, 355, 305, 181, 387, 51, 355, 305, 179, 387, 51, 355, 305, 179, 387, 55, 355, 305, 183, 387, 57, 355, 305, 185]"
wav_GEbG737.wav,"[387, 55, 341, 183, 387, 51, 341, 179, 387, 55, 341, 183]"
wav_BFAbFAAbAbGBbA115859887109.wav,"[387, 59, 355, 187, 387, 53, 355, 181, 387, 56, 355, 184, 387, 53, 355, 181, 387, 57, 355, 185, 387, 56, 355, 184, 387, 56, 355, 184, 387, 55, 355, 183, 387, 58, 355, 186, 387, 57, 355, 185]"
wav_C#BGG11177.wav,"[387, 49, 355, 275, 177, 387, 59, 355, 275, 187, 387, 55, 355, 275, 183, 387, 55, 355, 275, 183]"
wav_DEbAEbEAbEbBbAA23934831099.wav,"[387, 50, 341, 178, 387, 51, 341, 179, 387, 57, 341, 185, 387, 51, 341, 179, 387, 52, 341, 180, 387, 56, 341, 184, 387, 51, 341, 179, 387, 58, 341, 186, 387, 57, 341, 185, 387, 57, 341, 185]"
wav_GCBBbAFA701110959.wav,"[387, 55, 355, 183, 387, 48, 355, 176, 387, 59, 355, 187, 387, 58, 355, 186, 387, 57, 355, 185, 387, 53, 355, 181, 387, 57, 355, 185]"
wav_EbBAGC311970.wav,"[387, 51, 341, 179, 387, 59, 341, 187, 387, 57, 341, 185, 387, 55, 341, 183, 387, 48, 341, 176]"
wav_BFA1159.wav,"[387, 59, 355, 187, 387, 53, 355, 181, 387, 57, 355, 185]"
wav_DBbBbBF#GC#EbF#E2101011671364.wav,"[387, 50, 341, 178, 387, 58, 341, 186, 387, 58, 341, 186, 387, 59, 341, 187, 387, 54, 341, 182, 387, 55, 341, 183, 387, 49, 341, 177, 387, 51, 341, 179, 387, 54, 341, 182, 387, 52, 341, 180]"
wav_AbF#EbDG86327.wav,"[387, 56, 355, 305, 184, 387, 54, 355, 305, 182, 387, 51, 355, 305, 179, 387, 50, 355, 305, 178, 387, 55, 355, 305, 183]"
wav_FEbFDGAAb5352798.wav,"[387, 53, 341, 181, 387, 51, 341, 179, 387, 53, 341, 181, 387, 50, 341, 178, 387, 55, 341, 183, 387, 57, 341, 185, 387, 56, 341, 184]"
wav_DEDF#BbDDBb2426102210.wav,"[387, 50, 330, 178, 387, 52, 330, 180, 387, 50, 330, 178, 387, 54, 330, 182, 387, 58, 330, 186, 387, 50, 330, 178, 387, 50, 330, 178, 387, 58, 330, 186]"
wav_CBbAAbBC#01098111.wav,"[387, 48, 355, 305, 176, 387, 58, 355, 305, 186, 387, 57, 355, 305, 185, 387, 56, 355, 305, 184, 387, 59, 355, 305, 187, 387, 49, 355, 305, 177]"
wav_FEbBC#53111.wav,"[387, 53, 341, 181, 387, 51, 341, 179, 387, 59, 341, 187, 387, 49, 341, 177]"
wav_BEbF#CEb113603.wav,"[387, 59, 330, 187, 387, 51, 330, 179, 387, 54, 330, 182, 387, 48, 330, 176, 387, 51, 330, 179]"
wav_ABbDBbGFG910210757.wav,"[387, 57, 330, 185, 387, 58, 330, 186, 387, 50, 330, 178, 387, 58, 330, 186, 387, 55, 330, 183, 387, 53, 330, 181, 387, 55, 330, 183]"
wav_AEAbEbGCAEFC9483709450.wav,"[387, 57, 355, 275, 185, 387, 52, 355, 275, 180, 387, 56, 355, 275, 184, 387, 51, 355, 275, 179, 387, 55, 355, 275, 183, 387, 48, 355, 275, 176, 387, 57, 355, 275, 185, 387, 52, 355, 275, 180, 387, 53, 355, 275, 181, 387, 48, 355, 275, 176]"
wav_GEEbCAbDF#B743082611.wav,"[387, 55, 355, 305, 183, 387, 52, 355, 305, 180, 387, 51, 355, 305, 179, 387, 48, 355, 305, 176, 387, 56, 355, 305, 184, 387, 50, 355, 305, 178, 387, 54, 355, 305, 182, 387, 59, 355, 305, 187]"
wav_AFEEbB954311.wav,"[387, 57, 355, 305, 185, 387, 53, 355, 305, 181, 387, 52, 355, 305, 180, 387, 51, 355, 305, 179, 387, 59, 355, 305, 187]"
wav_FAbCAbBAbAAAb5808118998.wav,"[387, 53, 355, 275, 181, 387, 56, 355, 275, 184, 387, 48, 355, 275, 176, 387, 56, 355, 275, 184, 387, 59, 355, 275, 187, 387, 56, 355, 275, 184, 387, 57, 355, 275, 185, 387, 57, 355, 275, 185, 387, 56, 355, 275, 184]"
wav_GEEBABF#C7441191160.wav,"[387, 55, 355, 183, 387, 52, 355, 180, 387, 52, 355, 180, 387, 59, 355, 187, 387, 57, 355, 185, 387, 59, 355, 187, 387, 54, 355, 182, 387, 48, 355, 176]"
wav_BbEbC#G10317.wav,"[387, 58, 330, 186, 387, 51, 330, 179, 387, 49, 330, 177, 387, 55, 330, 183]"
wav_EbCAEGEFEbE309474534.wav,"[387, 51, 341, 179, 387, 48, 341, 176, 387, 57, 341, 185, 387, 52, 341, 180, 387, 55, 341, 183, 387, 52, 341, 180, 387, 53, 341, 181, 387, 51, 341, 179, 387, 52, 341, 180]"
wav_BGAEBbBC#Ab11794101118.wav,"[387, 59, 355, 187, 387, 55, 355, 183, 387, 57, 355, 185, 387, 52, 355, 180, 387, 58, 355, 186, 387, 59, 355, 187, 387, 49, 355, 177, 387, 56, 355, 184]"
wav_EDCEbF#C#BF420361115.wav,"[387, 52, 330, 180, 387, 50, 330, 178, 387, 48, 330, 176, 387, 51, 330, 179, 387, 54, 330, 182, 387, 49, 330, 177, 387, 59, 330, 187, 387, 53, 330, 181]"
wav_BACA11909.wav,"[387, 59, 341, 187, 387, 57, 341, 185, 387, 48, 341, 176, 387, 57, 341, 185]"
wav_BbEbFAbD103582.wav,"[387, 58, 355, 275, 186, 387, 51, 355, 275, 179, 387, 53, 355, 275, 181, 387, 56, 355, 275, 184, 387, 50, 355, 275, 178]"
wav_CABC#G091117.wav,"[387, 48, 341, 176, 387, 57, 341, 185, 387, 59, 341, 187, 387, 49, 341, 177, 387, 55, 341, 183]"
wav_DAbC#EbABbEAEBb281391049410.wav,"[387, 50, 355, 178, 387, 56, 355, 184, 387, 49, 355, 177, 387, 51, 355, 179, 387, 57, 355, 185, 387, 58, 355, 186, 387, 52, 355, 180, 387, 57, 355, 185, 387, 52, 355, 180, 387, 58, 355, 186]"
wav_F#EA649.wav,"[387, 54, 341, 182, 387, 52, 341, 180, 387, 57, 341, 185]"
wav_BF#EF#11646.wav,"[387, 59, 330, 187, 387, 54, 330, 182, 387, 52, 330, 180, 387, 54, 330, 182]"
wav_AbAbAbBbEbGC#BbF#F888103711065.wav,"[387, 56, 355, 305, 184, 387, 56, 355, 305, 184, 387, 56, 355, 305, 184, 387, 58, 355, 305, 186, 387, 51, 355, 305, 179, 387, 55, 355, 305, 183, 387, 49, 355, 305, 177, 387, 58, 355, 305, 186, 387, 54, 355, 305, 182, 387, 53, 355, 305, 181]"
wav_CCCED00042.wav,"[387, 48, 355, 275, 176, 387, 48, 355, 275, 176, 387, 48, 355, 275, 176, 387, 52, 355, 275, 180, 387, 50, 355, 275, 178]"
wav_C#BbF#F#EbCGA110663079.wav,"[387, 49, 355, 275, 177, 387, 58, 355, 275, 186, 387, 54, 355, 275, 182, 387, 54, 355, 275, 182, 387, 51, 355, 275, 179, 387, 48, 355, 275, 176, 387, 55, 355, 275, 183, 387, 57, 355, 275, 185]"
wav_F#ACEC#BAEE6904111944.wav,"[387, 54, 330, 182, 387, 57, 330, 185, 387, 48, 330, 176, 387, 52, 330, 180, 387, 49, 330, 177, 387, 59, 330, 187, 387, 57, 330, 185, 387, 52, 330, 180, 387, 52, 330, 180]"
wav_C#BbF#FBbC11065100.wav,"[387, 49, 355, 177, 387, 58, 355, 186, 387, 54, 355, 182, 387, 53, 355, 181, 387, 58, 355, 186, 387, 48, 355, 176]"
wav_DAC#AFCBbB2919501011.wav,"[387, 50, 355, 305, 178, 387, 57, 355, 305, 185, 387, 49, 355, 305, 177, 387, 57, 355, 305, 185, 387, 53, 355, 305, 181, 387, 48, 355, 305, 176, 387, 58, 355, 305, 186, 387, 59, 355, 305, 187]"
wav_GEbEEDEbBF#F#C#73442311661.wav,"[387, 55, 355, 275, 183, 387, 51, 355, 275, 179, 387, 52, 355, 275, 180, 387, 52, 355, 275, 180, 387, 50, 355, 275, 178, 387, 51, 355, 275, 179, 387, 59, 355, 275, 187, 387, 54, 355, 275, 182, 387, 54, 355, 275, 182, 387, 49, 355, 275, 177]"
wav_AbC#AbEBbEbFGF8184103575.wav,"[387, 56, 355, 275, 184, 387, 49, 355, 275, 177, 387, 56, 355, 275, 184, 387, 52, 355, 275, 180, 387, 58, 355, 275, 186, 387, 51, 355, 275, 179, 387, 53, 355, 275, 181, 387, 55, 355, 275, 183, 387, 53, 355, 275, 181]"
wav_GF#CEbAbCBAbEb7603801183.wav,"[387, 55, 341, 183, 387, 54, 341, 182, 387, 48, 341, 176, 387, 51, 341, 179, 387, 56, 341, 184, 387, 48, 341, 176, 387, 59, 341, 187, 387, 56, 341, 184, 387, 51, 341, 179]"
wav_BbBbEbCCFEbG1010300537.wav,"[387, 58, 330, 186, 387, 58, 330, 186, 387, 51, 330, 179, 387, 48, 330, 176, 387, 48, 330, 176, 387, 53, 330, 181, 387, 51, 330, 179, 387, 55, 330, 183]"
wav_EEbEbC#FGAbD43315782.wav,"[387, 52, 341, 180, 387, 51, 341, 179, 387, 51, 341, 179, 387, 49, 341, 177, 387, 53, 341, 181, 387, 55, 341, 183, 387, 56, 341, 184, 387, 50, 341, 178]"
wav_EbFECGGC#3540771.wav,"[387, 51, 341, 179, 387, 53, 341, 181, 387, 52, 341, 180, 387, 48, 341, 176, 387, 55, 341, 183, 387, 55, 341, 183, 387, 49, 341, 177]"
wav_GF#F#CBbGFEbEA76601075349.wav,"[387, 55, 355, 305, 183, 387, 54, 355, 305, 182, 387, 54, 355, 305, 182, 387, 48, 355, 305, 176, 387, 58, 355, 305, 186, 387, 55, 355, 305, 183, 387, 53, 355, 305, 181, 387, 51, 355, 305, 179, 387, 52, 355, 305, 180, 387, 57, 355, 305, 185]"
wav_EEbCC#GDDBbF4301722105.wav,"[387, 52, 355, 180, 387, 51, 355, 179, 387, 48, 355, 176, 387, 49, 355, 177, 387, 55, 355, 183, 387, 50, 355, 178, 387, 50, 355, 178, 387, 58, 355, 186, 387, 53, 355, 181]"
wav_EBbBF#D4101162.wav,"[387, 52, 341, 180, 387, 58, 341, 186, 387, 59, 341, 187, 387, 54, 341, 182, 387, 50, 341, 178]"
wav_EbAbBbC#AbDF#38101826.wav,"[387, 51, 355, 275, 179, 387, 56, 355, 275, 184, 387, 58, 355, 275, 186, 387, 49, 355, 275, 177, 387, 56, 355, 275, 184, 387, 50, 355, 275, 178, 387, 54, 355, 275, 182]"
wav_EbBbAbF#BbC#BEEb310861011143.wav,"[387, 51, 355, 179, 387, 58, 355, 186, 387, 56, 355, 184, 387, 54, 355, 182, 387, 58, 355, 186, 387, 49, 355, 177, 387, 59, 355, 187, 387, 52, 355, 180, 387, 51, 355, 179]"
wav_ABDF#Bb9112610.wav,"[387, 57, 355, 305, 185, 387, 59, 355, 305, 187, 387, 50, 355, 305, 178, 387, 54, 355, 305, 182, 387, 58, 355, 305, 186]"
wav_EABbFAbEB491058411.wav,"[387, 52, 355, 275, 180, 387, 57, 355, 275, 185, 387, 58, 355, 275, 186, 387, 53, 355, 275, 181, 387, 56, 355, 275, 184, 387, 52, 355, 275, 180, 387, 59, 355, 275, 187]"
wav_BbF#EB106411.wav,"[387, 58, 355, 186, 387, 54, 355, 182, 387, 52, 355, 180, 387, 59, 355, 187]"
wav_DABbF29105.wav,"[387, 50, 355, 178, 387, 57, 355, 185, 387, 58, 355, 186, 387, 53, 355, 181]"
wav_DEDF#CG242607.wav,"[387, 50, 355, 178, 387, 52, 355, 180, 387, 50, 355, 178, 387, 54, 355, 182, 387, 48, 355, 176, 387, 55, 355, 183]"
wav_EGBbBFBbFBD4710115105112.wav,"[387, 52, 355, 180, 387, 55, 355, 183, 387, 58, 355, 186, 387, 59, 355, 187, 387, 53, 355, 181, 387, 58, 355, 186, 387, 53, 355, 181, 387, 59, 355, 187, 387, 50, 355, 178]"
wav_F#F#AEGEEbA66947439.wav,"[387, 54, 330, 182, 387, 54, 330, 182, 387, 57, 330, 185, 387, 52, 330, 180, 387, 55, 330, 183, 387, 52, 330, 180, 387, 51, 330, 179, 387, 57, 330, 185]"
wav_BF#FAC#116591.wav,"[387, 59, 355, 187, 387, 54, 355, 182, 387, 53, 355, 181, 387, 57, 355, 185, 387, 49, 355, 177]"
wav_CAbCFC#DEbC#AbBb08051231810.wav,"[387, 48, 355, 275, 176, 387, 56, 355, 275, 184, 387, 48, 355, 275, 176, 387, 53, 355, 275, 181, 387, 49, 355, 275, 177, 387, 50, 355, 275, 178, 387, 51, 355, 275, 179, 387, 49, 355, 275, 177, 387, 56, 355, 275, 184, 387, 58, 355, 275, 186]"
wav_BCBDC#1101121.wav,"[387, 59, 330, 187, 387, 48, 330, 176, 387, 59, 330, 187, 387, 50, 330, 178, 387, 49, 330, 177]"
wav_CFD052.wav,"[387, 48, 330, 176, 387, 53, 330, 181, 387, 50, 330, 178]"
wav_DGBAbC271180.wav,"[387, 50, 355, 275, 178, 387, 55, 355, 275, 183, 387, 59, 355, 275, 187, 387, 56, 355, 275, 184, 387, 48, 355, 275, 176]"
wav_AbFF#EbEAbGF#85634876.wav,"[387, 56, 355, 305, 184, 387, 53, 355, 305, 181, 387, 54, 355, 305, 182, 387, 51, 355, 305, 179, 387, 52, 355, 305, 180, 387, 56, 355, 305, 184, 387, 55, 355, 305, 183, 387, 54, 355, 305, 182]"
wav_BGAbF#EAF11786495.wav,"[387, 59, 355, 305, 187, 387, 55, 355, 305, 183, 387, 56, 355, 305, 184, 387, 54, 355, 305, 182, 387, 52, 355, 305, 180, 387, 57, 355, 305, 185, 387, 53, 355, 305, 181]"
wav_BBbC#BCCAAD111011100992.wav,"[387, 59, 355, 187, 387, 58, 355, 186, 387, 49, 355, 177, 387, 59, 355, 187, 387, 48, 355, 176, 387, 48, 355, 176, 387, 57, 355, 185, 387, 57, 355, 185, 387, 50, 355, 178]"
wav_C#GBbAbBAAbCAb17108119808.wav,"[387, 49, 330, 177, 387, 55, 330, 183, 387, 58, 330, 186, 387, 56, 330, 184, 387, 59, 330, 187, 387, 57, 330, 185, 387, 56, 330, 184, 387, 48, 330, 176, 387, 56, 330, 184]"
wav_AbC#AbCBF#EG818011647.wav,"[387, 56, 355, 275, 184, 387, 49, 355, 275, 177, 387, 56, 355, 275, 184, 387, 48, 355, 275, 176, 387, 59, 355, 275, 187, 387, 54, 355, 275, 182, 387, 52, 355, 275, 180, 387, 55, 355, 275, 183]"
wav_FF#EGGBCBCC564771101100.wav,"[387, 53, 355, 305, 181, 387, 54, 355, 305, 182, 387, 52, 355, 305, 180, 387, 55, 355, 305, 183, 387, 55, 355, 305, 183, 387, 59, 355, 305, 187, 387, 48, 355, 305, 176, 387, 59, 355, 305, 187, 387, 48, 355, 305, 176, 387, 48, 355, 305, 176]"
wav_GFEbAbDD753822.wav,"[387, 55, 355, 275, 183, 387, 53, 355, 275, 181, 387, 51, 355, 275, 179, 387, 56, 355, 275, 184, 387, 50, 355, 275, 178, 387, 50, 355, 275, 178]"
wav_EC#CBbFAbC41010580.wav,"[387, 52, 355, 275, 180, 387, 49, 355, 275, 177, 387, 48, 355, 275, 176, 387, 58, 355, 275, 186, 387, 53, 355, 275, 181, 387, 56, 355, 275, 184, 387, 48, 355, 275, 176]"
wav_F#EbC#AEb63193.wav,"[387, 54, 341, 182, 387, 51, 341, 179, 387, 49, 341, 177, 387, 57, 341, 185, 387, 51, 341, 179]"
wav_AbF#Ab868.wav,"[387, 56, 355, 275, 184, 387, 54, 355, 275, 182, 387, 56, 355, 275, 184]"
wav_DDEbEbAbF223385.wav,"[387, 50, 355, 178, 387, 50, 355, 178, 387, 51, 355, 179, 387, 51, 355, 179, 387, 56, 355, 184, 387, 53, 355, 181]"
wav_GDGEA72749.wav,"[387, 55, 355, 305, 183, 387, 50, 355, 305, 178, 387, 55, 355, 305, 183, 387, 52, 355, 305, 180, 387, 57, 355, 305, 185]"
wav_ECGEC#C#407411.wav,"[387, 52, 355, 275, 180, 387, 48, 355, 275, 176, 387, 55, 355, 275, 183, 387, 52, 355, 275, 180, 387, 49, 355, 275, 177, 387, 49, 355, 275, 177]"
wav_C#CD102.wav,"[387, 49, 355, 177, 387, 48, 355, 176, 387, 50, 355, 178]"
wav_GF#D762.wav,"[387, 55, 355, 275, 183, 387, 54, 355, 275, 182, 387, 50, 355, 275, 178]"
wav_EDAAbC#EbE4298134.wav,"[387, 52, 330, 180, 387, 50, 330, 178, 387, 57, 330, 185, 387, 56, 330, 184, 387, 49, 330, 177, 387, 51, 330, 179, 387, 52, 330, 180]"
wav_CCBBD0011112.wav,"[387, 48, 355, 176, 387, 48, 355, 176, 387, 59, 355, 187, 387, 59, 355, 187, 387, 50, 355, 178]"
wav_FDBCBb5211010.wav,"[387, 53, 355, 305, 181, 387, 50, 355, 305, 178, 387, 59, 355, 305, 187, 387, 48, 355, 305, 176, 387, 58, 355, 305, 186]"
wav_F#AGD6972.wav,"[387, 54, 355, 275, 182, 387, 57, 355, 275, 185, 387, 55, 355, 275, 183, 387, 50, 355, 275, 178]"
wav_FCAbFAF#F#5085966.wav,"[387, 53, 341, 181, 387, 48, 341, 176, 387, 56, 341, 184, 387, 53, 341, 181, 387, 57, 341, 185, 387, 54, 341, 182, 387, 54, 341, 182]"
wav_DFAE2594.wav,"[387, 50, 355, 178, 387, 53, 355, 181, 387, 57, 355, 185, 387, 52, 355, 180]"
wav_ECEAbDG404827.wav,"[387, 52, 330, 180, 387, 48, 330, 176, 387, 52, 330, 180, 387, 56, 330, 184, 387, 50, 330, 178, 387, 55, 330, 183]"
wav_EEAb448.wav,"[387, 52, 341, 180, 387, 52, 341, 180, 387, 56, 341, 184]"
wav_BbCBBCBBb100111101110.wav,"[387, 58, 355, 305, 186, 387, 48, 355, 305, 176, 387, 59, 355, 305, 187, 387, 59, 355, 305, 187, 387, 48, 355, 305, 176, 387, 59, 355, 305, 187, 387, 58, 355, 305, 186]"
wav_EbCAb308.wav,"[387, 51, 355, 305, 179, 387, 48, 355, 305, 176, 387, 56, 355, 305, 184]"
wav_BAACC#C#F#Eb119901163.wav,"[387, 59, 355, 275, 187, 387, 57, 355, 275, 185, 387, 57, 355, 275, 185, 387, 48, 355, 275, 176, 387, 49, 355, 275, 177, 387, 49, 355, 275, 177, 387, 54, 355, 275, 182, 387, 51, 355, 275, 179]"
wav_AbGBbFAbEbBbBBBb871058310111110.wav,"[387, 56, 330, 184, 387, 55, 330, 183, 387, 58, 330, 186, 387, 53, 330, 181, 387, 56, 330, 184, 387, 51, 330, 179, 387, 58, 330, 186, 387, 59, 330, 187, 387, 59, 330, 187, 387, 58, 330, 186]"
wav_GBBbF#711106.wav,"[387, 55, 355, 305, 183, 387, 59, 355, 305, 187, 387, 58, 355, 305, 186, 387, 54, 355, 305, 182]"
wav_AGDF9725.wav,"[387, 57, 355, 275, 185, 387, 55, 355, 275, 183, 387, 50, 355, 275, 178, 387, 53, 355, 275, 181]"
wav_F#F#AAbE66984.wav,"[387, 54, 330, 182, 387, 54, 330, 182, 387, 57, 330, 185, 387, 56, 330, 184, 387, 52, 330, 180]"
wav_EGC470.wav,"[387, 52, 341, 180, 387, 55, 341, 183, 387, 48, 341, 176]"
wav_EACEBbD4904102.wav,"[387, 52, 355, 180, 387, 57, 355, 185, 387, 48, 355, 176, 387, 52, 355, 180, 387, 58, 355, 186, 387, 50, 355, 178]"
wav_EbDC#F#Ab32168.wav,"[387, 51, 355, 305, 179, 387, 50, 355, 305, 178, 387, 49, 355, 305, 177, 387, 54, 355, 305, 182, 387, 56, 355, 305, 184]"
wav_GAAAbEb79983.wav,"[387, 55, 355, 183, 387, 57, 355, 185, 387, 57, 355, 185, 387, 56, 355, 184, 387, 51, 355, 179]"
wav_EC#FDFAb415258.wav,"[387, 52, 355, 275, 180, 387, 49, 355, 275, 177, 387, 53, 355, 275, 181, 387, 50, 355, 275, 178, 387, 53, 355, 275, 181, 387, 56, 355, 275, 184]"
wav_F#BbA6109.wav,"[387, 54, 355, 182, 387, 58, 355, 186, 387, 57, 355, 185]"
wav_EF#AEEBBbDEbF469441110235.wav,"[387, 52, 341, 180, 387, 54, 341, 182, 387, 57, 341, 185, 387, 52, 341, 180, 387, 52, 341, 180, 387, 59, 341, 187, 387, 58, 341, 186, 387, 50, 341, 178, 387, 51, 341, 179, 387, 53, 341, 181]"
wav_GAAEbGGC#7993771.wav,"[387, 55, 330, 183, 387, 57, 330, 185, 387, 57, 330, 185, 387, 51, 330, 179, 387, 55, 330, 183, 387, 55, 330, 183, 387, 49, 330, 177]"
wav_FAbEbBEFEbEE5831145344.wav,"[387, 53, 330, 181, 387, 56, 330, 184, 387, 51, 330, 179, 387, 59, 330, 187, 387, 52, 330, 180, 387, 53, 330, 181, 387, 51, 330, 179, 387, 52, 330, 180, 387, 52, 330, 180]"
wav_C#GG177.wav,"[387, 49, 330, 177, 387, 55, 330, 183, 387, 55, 330, 183]"
wav_C#F#AECFD1694052.wav,"[387, 49, 355, 305, 177, 387, 54, 355, 305, 182, 387, 57, 355, 305, 185, 387, 52, 355, 305, 180, 387, 48, 355, 305, 176, 387, 53, 355, 305, 181, 387, 50, 355, 305, 178]"
wav_FAE594.wav,"[387, 53, 330, 181, 387, 57, 330, 185, 387, 52, 330, 180]"
wav_DFEbCC#D253012.wav,"[387, 50, 341, 178, 387, 53, 341, 181, 387, 51, 341, 179, 387, 48, 341, 176, 387, 49, 341, 177, 387, 50, 341, 178]"
wav_GC#BbC#AbGAB7110187911.wav,"[387, 55, 330, 183, 387, 49, 330, 177, 387, 58, 330, 186, 387, 49, 330, 177, 387, 56, 330, 184, 387, 55, 330, 183, 387, 57, 330, 185, 387, 59, 330, 187]"
wav_FBFGAbCFBbCD511578051002.wav,"[387, 53, 330, 181, 387, 59, 330, 187, 387, 53, 330, 181, 387, 55, 330, 183, 387, 56, 330, 184, 387, 48, 330, 176, 387, 53, 330, 181, 387, 58, 330, 186, 387, 48, 330, 176, 387, 50, 330, 178]"
wav_EbAbF385.wav,"[387, 51, 355, 305, 179, 387, 56, 355, 305, 184, 387, 53, 355, 305, 181]"
wav_BACBbEbAbGAb1190103878.wav,"[387, 59, 355, 275, 187, 387, 57, 355, 275, 185, 387, 48, 355, 275, 176, 387, 58, 355, 275, 186, 387, 51, 355, 275, 179, 387, 56, 355, 275, 184, 387, 55, 355, 275, 183, 387, 56, 355, 275, 184]"
wav_EBbBbEG4101047.wav,"[387, 52, 341, 180, 387, 58, 341, 186, 387, 58, 341, 186, 387, 52, 341, 180, 387, 55, 341, 183]"
wav_BbGDADBbC#BE107292101114.wav,"[387, 58, 355, 186, 387, 55, 355, 183, 387, 50, 355, 178, 387, 57, 355, 185, 387, 50, 355, 178, 387, 58, 355, 186, 387, 49, 355, 177, 387, 59, 355, 187, 387, 52, 355, 180]"
wav_CAbGGCFAbEbEbAb0877058338.wav,"[387, 48, 355, 275, 176, 387, 56, 355, 275, 184, 387, 55, 355, 275, 183, 387, 55, 355, 275, 183, 387, 48, 355, 275, 176, 387, 53, 355, 275, 181, 387, 56, 355, 275, 184, 387, 51, 355, 275, 179, 387, 51, 355, 275, 179, 387, 56, 355, 275, 184]"
wav_BFGAbDCC#CC1157820100.wav,"[387, 59, 330, 187, 387, 53, 330, 181, 387, 55, 330, 183, 387, 56, 330, 184, 387, 50, 330, 178, 387, 48, 330, 176, 387, 49, 330, 177, 387, 48, 330, 176, 387, 48, 330, 176]"
